YbEdition,yr,rtCode,rtTitle,ptCode,ptTitle,ImportValue,ExportValue,Units,c1,c2,maxyear,Import_percent,Export_percent,mHerfindahl,xHerfindahl
2013,2013,818,Egypt,858,Uruguay,221.570638,7.595001,M,818,858,2013,0.33,0.03,0.042708922,0.037574087
2013,2013,818,Egypt,860,Uzbekistan,8.206672,0.192315,M,818,860,2013,0.01,0,0.042708922,0.037574087
2013,2013,818,Egypt,862,Venezuela,2.495954,2.832799,M,818,862,2013,0,0.01,0.042708922,0.037574087
2013,2013,818,Egypt,887,Yemen,44.834695,243.430993,M,818,887,2013,0.07,0.85,0.042708922,0.037574087
2013,2013,818,Egypt,894,Zambia,159.049668,19.075335,M,818,894,2013,0.24,0.07,0.042708922,0.037574087
2013,2013,818,Egypt,899,Areas- nes,101.653888,0.115728,M,818,899,2013,0.15,0,0.042708922,0.037574087
2013,2013,826,United Kingdom,0,World,655698.173,548967.4528,M,826,0,2013,100,100,0.054132821,0.056913374
2013,2013,826,United Kingdom,4,Afghanistan,4.603141,103.658564,M,826,4,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,8,Albania,14.643989,30.161426,M,826,8,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,10,Antarctica,2.00E-06,0.663185,M,826,10,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,12,Algeria,5344.071408,828.939016,M,826,12,2013,0.82,0.15,0.054132821,0.056913374
2013,2013,826,United Kingdom,16,American Samoa,0.097735,0.118326,M,826,16,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,20,Andorra,0.470843,13.816164,M,826,20,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,24,Angola,994.286997,857.460312,M,826,24,2013,0.15,0.16,0.054132821,0.056913374
2013,2013,826,United Kingdom,28,Antigua and Barbuda,5.168542,21.425402,M,826,28,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,31,Azerbaijan,266.363186,1448.314927,M,826,31,2013,0.04,0.26,0.054132821,0.056913374
2013,2013,826,United Kingdom,32,Argentina,907.049054,537.065636,M,826,32,2013,0.14,0.1,0.054132821,0.056913374
2013,2013,826,United Kingdom,36,Australia,3529.746845,6337.042284,M,826,36,2013,0.54,1.15,0.054132821,0.056913374
2013,2013,826,United Kingdom,40,Austria,4151.569348,2520.690389,M,826,40,2013,0.63,0.46,0.054132821,0.056913374
2013,2013,826,United Kingdom,44,Bahamas,6.003468,24.875431,M,826,44,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,48,Bahrain,230.40396,423.381409,M,826,48,2013,0.04,0.08,0.054132821,0.056913374
2013,2013,826,United Kingdom,50,Bangladesh,2912.797219,220.251322,M,826,50,2013,0.44,0.04,0.054132821,0.056913374
2013,2013,826,United Kingdom,51,Armenia,3.620469,30.421294,M,826,51,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,52,Barbados,15.552844,66.823285,M,826,52,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,56,Belgium,31411.24095,21314.31989,M,826,56,2013,4.79,3.88,0.054132821,0.056913374
2013,2013,826,United Kingdom,60,Bermuda,3.359555,108.869468,M,826,60,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,64,Bhutan,0.048189,2.106296,M,826,64,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,68,Bolivia,46.914616,36.350478,M,826,68,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,70,Bosnia Herzegovina,38.662046,33.254481,M,826,70,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,72,Botswana,3771.926188,1045.473367,M,826,72,2013,0.58,0.19,0.054132821,0.056913374
2013,2013,826,United Kingdom,74,Bouvet Island,0.374192,2.636992,M,826,74,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,76,Brazil,4490.579242,4041.060749,M,826,76,2013,0.68,0.74,0.054132821,0.056913374
2013,2013,826,United Kingdom,84,Belize,114.393464,13.479806,M,826,84,2013,0.02,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,86,Br. Indian Ocean Terr.,0.004715,0.247163,M,826,86,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,90,Solomon Isds,4.429027,7.063737,M,826,90,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,92,Br. Virgin Isds,8.014327,93.369171,M,826,92,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,96,Brunei Darussalam,68.192706,1492.407293,M,826,96,2013,0.01,0.27,0.054132821,0.056913374
2013,2013,826,United Kingdom,100,Bulgaria,577.330375,608.413259,M,826,100,2013,0.09,0.11,0.054132821,0.056913374
2013,2013,826,United Kingdom,104,Myanmar,87.830599,69.183369,M,826,104,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,108,Burundi,0.685518,4.135275,M,826,108,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,112,Belarus,115.944216,145.214149,M,826,112,2013,0.02,0.03,0.054132821,0.056913374
2013,2013,826,United Kingdom,116,Cambodia,1048.097282,27.812835,M,826,116,2013,0.16,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,120,Cameroon,147.183174,102.773304,M,826,120,2013,0.02,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,124,Canada,14833.69055,7080.532494,M,826,124,2013,2.26,1.29,0.054132821,0.056913374
2013,2013,826,United Kingdom,132,Cabo Verde,0.141303,20.751422,M,826,132,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,136,Cayman Isds,1.251814,47.945094,M,826,136,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,140,Central African Rep.,0.05473,1.031777,M,826,140,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,144,Sri Lanka,1108.875869,260.692111,M,826,144,2013,0.17,0.05,0.054132821,0.056913374
2013,2013,826,United Kingdom,148,Chad,1.733918,17.446716,M,826,148,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,152,Chile,830.18959,1684.215534,M,826,152,2013,0.13,0.31,0.054132821,0.056913374
2013,2013,826,United Kingdom,156,China,57587.9203,18119.20481,M,826,156,2013,8.78,3.3,0.054132821,0.056913374
2013,2013,826,United Kingdom,162,Christmas Isds,0.020031,NULL,M,826,162,2013,0,NULL,0.054132821,0.056913374
2013,2013,826,United Kingdom,166,Cocos Isds,0.317267,0.055791,M,826,166,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,170,Colombia,1344.27245,528.73919,M,826,170,2013,0.21,0.1,0.054132821,0.056913374
2013,2013,826,United Kingdom,174,Comoros,0.472884,0.595959,M,826,174,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,175,Mayotte,0.082594,1.627972,M,826,175,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,178,Congo,343.3114,101.443387,M,826,178,2013,0.05,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,180,Dem.Rep. of the Congo,44.278526,52.001203,M,826,180,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,184,Cook Isds,0.129289,0.73153,M,826,184,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,188,Costa Rica,312.224533,83.700743,M,826,188,2013,0.05,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,191,Croatia,191.7457,215.090453,M,826,191,2013,0.03,0.04,0.054132821,0.056913374
2013,2013,826,United Kingdom,192,Cuba,177.950931,37.68097,M,826,192,2013,0.03,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,196,Cyprus,286.815728,726.462148,M,826,196,2013,0.04,0.13,0.054132821,0.056913374
2013,2013,826,United Kingdom,203,Czech Rep.,7136.533092,2924.307221,M,826,203,2013,1.09,0.53,0.054132821,0.056913374
2013,2013,826,United Kingdom,204,Benin,0.051949,109.766171,M,826,204,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,208,Denmark,8321.44119,4577.500131,M,826,208,2013,1.27,0.83,0.054132821,0.056913374
2013,2013,826,United Kingdom,212,Dominica,2.441066,8.713121,M,826,212,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,214,Dominican Rep.,216.417581,115.955679,M,826,214,2013,0.03,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,218,Ecuador,239.645339,388.000316,M,826,218,2013,0.04,0.07,0.054132821,0.056913374
2013,2013,826,United Kingdom,222,El Salvador,12.08326,22.261834,M,826,222,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,226,Equatorial Guinea,1848.087961,75.756085,M,826,226,2013,0.28,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,231,Ethiopia,56.704822,154.394039,M,826,231,2013,0.01,0.03,0.054132821,0.056913374
2013,2013,826,United Kingdom,232,Eritrea,0.274107,11.15722,M,826,232,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,233,Estonia,285.240222,502.653962,M,826,233,2013,0.04,0.09,0.054132821,0.056913374
2013,2013,826,United Kingdom,234,Faeroe Isds,331.714741,17.177885,M,826,234,2013,0.05,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,238,Falkland Isds (Malvinas),6.492806,81.432324,M,826,238,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,242,Fiji,77.657649,12.44924,M,826,242,2013,0.01,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,246,Finland,3926.641362,2354.484103,M,826,246,2013,0.6,0.43,0.054132821,0.056913374
2013,2013,826,United Kingdom,251,France,40513.41246,35180.51671,M,826,251,2013,6.18,6.41,0.054132821,0.056913374
2013,2013,826,United Kingdom,258,French Polynesia,0.429537,8.279591,M,826,258,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,260,Fr. South Antarctic Terr.,NULL,0.069419,M,826,260,2013,NULL,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,262,Djibouti,0.713775,10.555387,M,826,262,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,266,Gabon,124.692228,93.255518,M,826,266,2013,0.02,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,268,Georgia,34.577293,73.945906,M,826,268,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,270,Gambia,3.387312,46.109802,M,826,270,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,275,State of Palestine,2.983553,5.638387,M,826,275,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,276,Germany,89052.03079,48271.9982,M,826,276,2013,13.58,8.79,0.054132821,0.056913374
2013,2013,826,United Kingdom,288,Ghana,394.65362,616.214949,M,826,288,2013,0.06,0.11,0.054132821,0.056913374
2013,2013,826,United Kingdom,292,Gibraltar,5.690996,808.374242,M,826,292,2013,0,0.15,0.054132821,0.056913374
2013,2013,826,United Kingdom,296,Kiribati,0.012655,0.207605,M,826,296,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,300,Greece,1142.16165,1456.290443,M,826,300,2013,0.17,0.27,0.054132821,0.056913374
2013,2013,826,United Kingdom,304,Greenland,9.242658,9.275412,M,826,304,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,308,Grenada,0.815332,8.89602,M,826,308,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,316,Guam,0.122678,2.893256,M,826,316,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,320,Guatemala,89.918943,48.844839,M,826,320,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,324,Guinea,2.499922,251.297717,M,826,324,2013,0,0.05,0.054132821,0.056913374
2013,2013,826,United Kingdom,328,Guyana,109.287973,41.222037,M,826,328,2013,0.02,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,332,Haiti,8.501084,15.19859,M,826,332,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,334,Heard Island and McDonald Islands,0.004764,0.091351,M,826,334,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,336,Holy See (Vatican City State),0.011717,0.432554,M,826,336,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,340,Honduras,128.582276,18.475066,M,826,340,2013,0.02,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,344,"China, Hong Kong SAR",3144.937274,14142.25461,M,826,344,2013,0.48,2.58,0.054132821,0.056913374
2013,2013,826,United Kingdom,348,Hungary,4050.16833,1887.093659,M,826,348,2013,0.62,0.34,0.054132821,0.056913374
2013,2013,826,United Kingdom,352,Iceland,510.284334,303.007913,M,826,352,2013,0.08,0.06,0.054132821,0.056913374
2013,2013,826,United Kingdom,360,Indonesia,2036.715264,1083.08543,M,826,360,2013,0.31,0.2,0.054132821,0.056913374
2013,2013,826,United Kingdom,364,Iran,44.21922,124.641831,M,826,364,2013,0.01,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,368,Iraq,4.926519,636.709433,M,826,368,2013,0,0.12,0.054132821,0.056913374
2013,2013,826,United Kingdom,372,Ireland,18695.84741,28410.05443,M,826,372,2013,2.85,5.18,0.054132821,0.056913374
2013,2013,826,United Kingdom,376,Israel,2772.913221,2160.595475,M,826,376,2013,0.42,0.39,0.054132821,0.056913374
2013,2013,826,United Kingdom,381,Italy,24456.30217,13204.78165,M,826,381,2013,3.73,2.41,0.054132821,0.056913374
2013,2013,826,United Kingdom,384,Côte d'Ivoire,202.321825,158.221258,M,826,384,2013,0.03,0.03,0.054132821,0.056913374
2013,2013,826,United Kingdom,388,Jamaica,89.594931,69.110244,M,826,388,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,392,Japan,10966.68421,7039.55786,M,826,392,2013,1.67,1.28,0.054132821,0.056913374
2013,2013,826,United Kingdom,398,Kazakhstan,508.50147,804.737388,M,826,398,2013,0.08,0.15,0.054132821,0.056913374
2013,2013,826,United Kingdom,400,Jordan,33.146944,428.324368,M,826,400,2013,0.01,0.08,0.054132821,0.056913374
2013,2013,826,United Kingdom,404,Kenya,430.131983,704.040846,M,826,404,2013,0.07,0.13,0.054132821,0.056913374
2013,2013,826,United Kingdom,408,Dem. People's Rep. of Korea,0.870969,0.871601,M,826,408,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,410,Rep. of Korea,4708.806607,7550.10859,M,826,410,2013,0.72,1.38,0.054132821,0.056913374
2013,2013,826,United Kingdom,414,Kuwait,2470.365448,831.814004,M,826,414,2013,0.38,0.15,0.054132821,0.056913374
2013,2013,826,United Kingdom,417,Kyrgyzstan,0.303113,4.733642,M,826,417,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,418,Lao People's Dem. Rep.,80.307422,7.07408,M,826,418,2013,0.01,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,422,Lebanon,41.777415,783.260872,M,826,422,2013,0.01,0.14,0.054132821,0.056913374
2013,2013,826,United Kingdom,426,Lesotho,0.771887,1.76515,M,826,426,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,428,Latvia,805.702803,578.594021,M,826,428,2013,0.12,0.11,0.054132821,0.056913374
2013,2013,826,United Kingdom,430,Liberia,5.196985,26.679322,M,826,430,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,434,Libya,1928.738726,421.042662,M,826,434,2013,0.29,0.08,0.054132821,0.056913374
2013,2013,826,United Kingdom,440,Lithuania,1442.028178,507.26619,M,826,440,2013,0.22,0.09,0.054132821,0.056913374
2013,2013,826,United Kingdom,442,Luxembourg,559.390818,364.308131,M,826,442,2013,0.09,0.07,0.054132821,0.056913374
2013,2013,826,United Kingdom,446,China- Macao SAR,10.54924,102.053848,M,826,446,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,450,Madagascar,49.504673,19.014912,M,826,450,2013,0.01,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,454,Malawi,39.218432,23.975326,M,826,454,2013,0.01,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,458,Malaysia,2611.713331,2453.723991,M,826,458,2013,0.4,0.45,0.054132821,0.056913374
2013,2013,826,United Kingdom,462,Maldives,20.71179,13.671685,M,826,462,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,466,Mali,0.391358,15.831878,M,826,466,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,470,Malta,170.654023,682.207127,M,826,470,2013,0.03,0.12,0.054132821,0.056913374
2013,2013,826,United Kingdom,478,Mauritania,3.19175,87.427235,M,826,478,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,480,Mauritius,410.725835,98.691485,M,826,480,2013,0.06,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,484,Mexico,1531.145536,1735.506096,M,826,484,2013,0.23,0.32,0.054132821,0.056913374
2013,2013,826,United Kingdom,490,Other Asia- nes,5429.77358,1865.816544,M,826,490,2013,0.83,0.34,0.054132821,0.056913374
2013,2013,826,United Kingdom,496,Mongolia,13.191962,32.458264,M,826,496,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,498,Rep. of Moldova,75.873368,70.007225,M,826,498,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,499,Montenegro,7.947082,24.557867,M,826,499,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,500,Montserrat,0.217316,11.061975,M,826,500,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,504,Morocco,790.075558,700.861109,M,826,504,2013,0.12,0.13,0.054132821,0.056913374
2013,2013,826,United Kingdom,508,Mozambique,150.63716,70.774129,M,826,508,2013,0.02,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,512,Oman,114.804403,868.720262,M,826,512,2013,0.02,0.16,0.054132821,0.056913374
2013,2013,826,United Kingdom,516,Namibia,125.63045,86.295493,M,826,516,2013,0.02,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,520,Nauru,0.167083,0.206687,M,826,520,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,524,Nepal,23.947189,12.687805,M,826,524,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,528,Netherlands,53521.24229,37632.47399,M,826,528,2013,8.16,6.86,0.054132821,0.056913374
2013,2013,826,United Kingdom,531,Curaçao,0.583165,23.322103,M,826,531,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,533,Aruba,0.045814,64.989809,M,826,533,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,534,Saint Maarten,0.122118,19.01253,M,826,534,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,535,Bonaire,NULL,1.115827,M,826,535,2013,NULL,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,540,New Caledonia,3.599539,18.692412,M,826,540,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,548,Vanuatu,0.69561,0.531722,M,826,548,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,554,New Zealand,1296.815403,941.366076,M,826,554,2013,0.2,0.17,0.054132821,0.056913374
2013,2013,826,United Kingdom,558,Nicaragua,45.103931,9.528894,M,826,558,2013,0.01,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,562,Niger,0.390815,10.328774,M,826,562,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,566,Nigeria,4861.859946,2424.31865,M,826,566,2013,0.74,0.44,0.054132821,0.056913374
2013,2013,826,United Kingdom,568,Other Europe- nes,2838.281299,NULL,M,826,568,2013,0.43,NULL,0.054132821,0.056913374
2013,2013,826,United Kingdom,570,Niue,NULL,0.001908,M,826,570,2013,NULL,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,574,Norfolk Isds,0.003231,0.046472,M,826,574,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,577,Other Africa- nes,0.027194,75.017379,M,826,577,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,579,Norway,25802.65581,5494.168256,M,826,579,2013,3.94,1,0.054132821,0.056913374
2013,2013,826,United Kingdom,580,N. Mariana Isds,0.02344,0.056748,M,826,580,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,581,United States Minor Outlying Islands,0.488871,0.007038,M,826,581,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,583,FS Micronesia,0.174625,0.050461,M,826,583,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,584,Marshall Isds,0.516954,1.428223,M,826,584,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,585,Palau,0.017626,0.070057,M,826,585,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,586,Pakistan,1450.647854,742.615333,M,826,586,2013,0.22,0.14,0.054132821,0.056913374
2013,2013,826,United Kingdom,591,Panama,47.699123,289.219105,M,826,591,2013,0.01,0.05,0.054132821,0.056913374
2013,2013,826,United Kingdom,598,Papua New Guinea,181.518123,76.537997,M,826,598,2013,0.03,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,600,Paraguay,11.135806,55.532675,M,826,600,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,604,Peru,360.656061,262.318375,M,826,604,2013,0.06,0.05,0.054132821,0.056913374
2013,2013,826,United Kingdom,608,Philippines,564.43985,585.363172,M,826,608,2013,0.09,0.11,0.054132821,0.056913374
2013,2013,826,United Kingdom,612,Pitcairn,0.011152,0.549915,M,826,612,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,616,Poland,12103.0987,5680.535128,M,826,616,2013,1.85,1.03,0.054132821,0.056913374
2013,2013,826,United Kingdom,620,Portugal,2997.696244,2078.141755,M,826,620,2013,0.46,0.38,0.054132821,0.056913374
2013,2013,826,United Kingdom,624,Guinea-Bissau,NULL,0.960535,M,826,624,2013,NULL,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,626,Timor-Leste,0.109319,0.310754,M,826,626,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,634,Qatar,3416.171531,2294.899384,M,826,634,2013,0.52,0.42,0.054132821,0.056913374
2013,2013,826,United Kingdom,642,Romania,2258.734892,1449.24717,M,826,642,2013,0.34,0.26,0.054132821,0.056913374
2013,2013,826,United Kingdom,643,Russian Federation,10626.30377,8104.342369,M,826,643,2013,1.62,1.48,0.054132821,0.056913374
2013,2013,826,United Kingdom,646,Rwanda,3.895771,15.290518,M,826,646,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,654,Saint Helena,0.197255,24.224729,M,826,654,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,659,Saint Kitts and Nevis,0.215979,6.652991,M,826,659,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,660,Anguilla,0.117529,2.508773,M,826,660,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,662,Saint Lucia,11.873487,22.322899,M,826,662,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,666,Saint Pierre and Miquelon,0.007779,0.062444,M,826,666,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,670,Saint Vincent and the Grenadines,1.066329,21.97318,M,826,670,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,674,San Marino,3.86962,10.638086,M,826,674,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,678,Sao Tome and Principe,0.031452,0.595124,M,826,678,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,682,Saudi Arabia,3027.609168,6590.855263,M,826,682,2013,0.46,1.2,0.054132821,0.056913374
2013,2013,826,United Kingdom,686,Senegal,41.882773,500.484339,M,826,686,2013,0.01,0.09,0.054132821,0.056913374
2013,2013,826,United Kingdom,688,Serbia,149.791279,219.320581,M,826,688,2013,0.02,0.04,0.054132821,0.056913374
2013,2013,826,United Kingdom,690,Seychelles,114.749839,30.670878,M,826,690,2013,0.02,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,694,Sierra Leone,13.38102,113.386027,M,826,694,2013,0,0.02,0.054132821,0.056913374
2013,2013,826,United Kingdom,699,India,9669.236539,8005.563656,M,826,699,2013,1.47,1.46,0.054132821,0.056913374
2013,2013,826,United Kingdom,702,Singapore,2676.995793,6665.451634,M,826,702,2013,0.41,1.21,0.054132821,0.056913374
2013,2013,826,United Kingdom,703,Slovakia,2824.1051,727.640589,M,826,703,2013,0.43,0.13,0.054132821,0.056913374
2013,2013,826,United Kingdom,704,Viet Nam,4483.216178,475.75371,M,826,704,2013,0.68,0.09,0.054132821,0.056913374
2013,2013,826,United Kingdom,705,Slovenia,494.691651,316.920458,M,826,705,2013,0.08,0.06,0.054132821,0.056913374
2013,2013,826,United Kingdom,706,Somalia,0.174244,16.801307,M,826,706,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,710,South Africa,4731.563764,4056.095078,M,826,710,2013,0.72,0.74,0.054132821,0.056913374
2013,2013,826,United Kingdom,716,Zimbabwe,55.092805,81.518606,M,826,716,2013,0.01,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,724,Spain,19664.37816,13260.57487,M,826,724,2013,3,2.42,0.054132821,0.056913374
2013,2013,826,United Kingdom,728,South Sudan,0.01211,3.131816,M,826,728,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,729,Sudan,14.27655,155.938788,M,826,729,2013,0,0.03,0.054132821,0.056913374
2013,2013,826,United Kingdom,732,Western Sahara,NULL,0.002463,M,826,732,2013,NULL,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,740,Suriname,0.656842,25.736269,M,826,740,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,748,Swaziland,15.152775,3.847135,M,826,748,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,752,Sweden,11620.35942,8798.359252,M,826,752,2013,1.77,1.6,0.054132821,0.056913374
2013,2013,826,United Kingdom,757,Switzerland,10406.42815,71151.75738,M,826,757,2013,1.59,12.96,0.054132821,0.056913374
2013,2013,826,United Kingdom,760,Syria,4.771003,26.37581,M,826,760,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,762,Tajikistan,1.21205,3.718216,M,826,762,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,764,Thailand,3779.585469,3695.539642,M,826,764,2013,0.58,0.67,0.054132821,0.056913374
2013,2013,826,United Kingdom,768,Togo,2.791481,142.284739,M,826,768,2013,0,0.03,0.054132821,0.056913374
2013,2013,826,United Kingdom,776,Tonga,0.023919,0.226045,M,826,776,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,780,Trinidad and Tobago,172.744844,205.362735,M,826,780,2013,0.03,0.04,0.054132821,0.056913374
2013,2013,826,United Kingdom,784,United Arab Emirates,1408.801798,15565.61052,M,826,784,2013,0.21,2.84,0.054132821,0.056913374
2013,2013,826,United Kingdom,788,Tunisia,623.11562,250.757168,M,826,788,2013,0.1,0.05,0.054132821,0.056913374
2013,2013,826,United Kingdom,792,Turkey,9112.738346,6793.629668,M,826,792,2013,1.39,1.24,0.054132821,0.056913374
2013,2013,826,United Kingdom,795,Turkmenistan,453.702449,229.589887,M,826,795,2013,0.07,0.04,0.054132821,0.056913374
2013,2013,826,United Kingdom,796,Turks and Caicos Isds,0.878341,2.798783,M,826,796,2013,0,0,0.054132821,0.056913374
2013,2013,826,United Kingdom,800,Uganda,24.202124,76.805186,M,826,800,2013,0,0.01,0.054132821,0.056913374
2013,2013,826,United Kingdom,804,Ukraine,585.461008,865.126536,M,826,804,2013,0.09,0.16,0.054132821,0.056913374
